preprocessing_1.4_s163n.jpg,1.21366,1.83795,2.34877,0.000508707,0.842784,1.04209,2.91329,3.10035,2.31087,0.0150228,0,0,0.0187178,0.24215,0.4564,0.0904406,0.727444,0,0,3.33333,0.0109496,0.248552,0.173932,0.138266,0.00186007,0.000352093,0.118702,0.112618,0,0.82051,0.0765365,0.528556,2.27513,0.642824
preprocessing_1.45_l22.jpg,1.47723,2.21652,3.06146,0.178735,4.09449,2.24152,1.27085,0.815554,0.370891,0.0786348,0.00620582,0,1.08329,1.49161,0.579037,0.374397,2.89797,0,0,2.77778,5,0.500724,0.554808,0.518331,0.0868034,4.88553,0.329143,0.29151,0.0123165,3.12784,0.141628,0.745924,0.21164,1.04031
preprocessing_1.45_s216.jpg,0.640913,1.94774,0.928106,0,0.00288139,0,2.13189,4.41402,5,0.00140838,0,0,0,0.0786202,0.170734,0.0992519,0.715635,0,0,3.88889,0.0836154,0.0794428,0.355352,0.00515418,0,0.000352093,0.0658923,0.0670457,0,0.822402,0.116213,0.429381,2.48677,0.343604
preprocessing_1.45_s218.jpg,0.0562194,1.33475,3.44592,0.0965936,0.15865,0.389322,2.83821,4.74605,3.88841,0.0387306,0.00107891,0,0,0.41197,0.251936,0.0522028,0.550307,5,0,3.33333,0.0656978,0.206381,0.0281225,4.79182,0.341261,0.00316991,0.0335046,0.0432553,0.185733,0.678292,0.158347,0.262538,3.46561,0.787296
preprocessing_1.5_s157n.jpg,1.73093,2.38357,3.79595,0.0156541,3.74874,1.50776,1.61319,1.73307,1.16579,0.073236,0.000269727,0,0.00233894,0.570661,0.241318,0.115046,0.529051,1.08587,0,3.33333,0.681863,0.233856,0.116311,4.40133,0.0151286,0.0968583,0.104821,0.0987147,0.000615616,0.553734,0.0428165,0.796605,2.14286,1.4374
preprocessing_1.5_s160n.jpg,0.219544,0.83222,0.85182,0.00159323,0.0241346,0.0695257,1.71123,3.89097,4.49117,0.000234652,0,0,0,0.047414,0.0260265,0,0.226736,0,0,4.44444,0.143341,0.0144829,0.10118,0.0721585,0.00396816,0.029938,0.00813683,0.0131311,0,0.235242,0.470629,0.0878269,2.19577,0
preprocessing_1.5_s165o.jpg,2.89017,2.01977,0.429587,0,1.81067,1.79241,2.18743,2.02956,1.48991,0.000938606,0,0,0.278428,0.211912,0.216332,0.86251,1.42182,0,0,2.22222,0.195103,0.130772,1.92334,0.00470599,0,0.0105663,1.45538,1.2266,0,1.89834,0.127681,0.833558,1.74603,0.681818
preprocessing_1.55_s227.jpg,0.158788,1.08783,4.26682,0.0373435,2.59034,0.784272,2.1001,3.04737,2.16573,0.0605605,0,0,0,0.903285,0.401432,0.0533666,0.441663,4.86573,0,4.44444,0.461875,0.392103,0.0244544,3.39145,1.55601,0.0433221,0.0290373,0.0342952,0.121317,0.507379,0.102304,0.218299,0.925926,1.02986
preprocessing_1.6_s156n.jpg,1.06386,2.02112,3.19854,0.00934845,1.31068,1.36621,2.41233,2.16104,1.43185,0.247876,0.00863419,0,0,0.608399,0.407262,0.108396,0.581011,0,0,3.88889,0.590285,0.307548,0.0794767,2.21641,0.0911436,0.0975627,0.0917387,0.0868195,0.00677407,0.642344,0.00485602,0,1.37566,1.31216
preprocessing_1.65_s226.jpg,0.938989,1.96245,2.97786,0.0404216,1.3632,0.633686,3.3967,3.68913,2.57434,0.210553,0,0,0,0.234409,0.465354,0.106899,0.658951,3.78164,0,3.33333,0.266773,0.155904,0.0756557,4.28312,0.167407,0.0253592,0.0987587,0.143824,0.047788,0.843529,0.0148226,0.128341,1.90476,0.214275
preprocessing_1.75_l222.jpg,2.63935,3.9617,1.60263,0.0408605,3.86365,1.97963,1.58944,1.83739,1.09466,0,0,0,0,0.270695,0.409969,0.514547,1.3368,2.94274,0,5,0.438981,0.138013,0.254784,2.03848,0.0595223,0.325444,0.373656,0.394859,0.25569,1.48713,0.886968,0.803271,2.40741,0.876957
preprocessing_1.8_l223.jpg,3.43968,2.94829,0.0159316,0,1.02044,1.43006,2.81952,2.47549,1.54539,0.000938606,0,0,0,0.352218,0.753935,1.75295,1.55409,0,0,4.44444,0.125423,0.354404,0.00458519,0,0,0.00176047,4.51307,4.33665,0,1.7454,0.163296,0.565221,1.03175,0.594237
preprocessing_1.8_s179n.jpg,1.39863,2.94401,3.75405,0.0611496,2.29141,1.42959,2.12051,2.15486,1.78488,0.0180743,0,0,0,0.477043,0.587782,0.274148,0.611715,4.49342,0,4.44444,0.110492,0.41191,0.0832977,4.25119,0.263634,0.00669202,0.178372,0.217049,0.156543,0.699104,0.300654,3.25165,1.11111,0.961682
preprocessing_1.8_s70.jpg,2.12373,2.21459,2.13937,0.617782,2.96334,2.80243,1.10661,0.831749,0.481417,0.0323929,0.00242836,0.00205931,0.215255,0.596304,0.311069,0.27182,1.8068,1.05137,0.218825,1.11111,2.26856,0.179758,0.428104,1.09638,1.80464,1.11052,0.325314,0.218594,0.475786,2.0065,0.143035,0.353632,0.793651,0.331953
preprocessing_1.85_l256.jpg,2.94932,3.81366,1.64747,0.0496877,2.54444,3.08262,1.04226,0.937249,0.624068,0,0,0,0,0.0967633,0.526776,0.753283,2.89088,1.59877,0.550485,4.44444,0.0139359,0.122465,0.352143,0.751277,2.62903,0,0.606592,0.571433,1.45211,2.98972,0.0655548,0.196461,1.19048,0.454545
preprocessing_1.85_l30.jpg,3.41316,1.32021,0.863791,0.00096979,1.63514,0.888257,2.90959,2.55553,1.89454,0.153514,0.00512654,0.00114367,0.231633,4.4245,4.71163,0.734663,0.748701,0,0,0,0.0846108,5,0.026747,0.0335022,0.0312492,0.00140837,0.304732,0.185071,0.000246247,1.01949,0.250233,1.25575,0.449735,0.621027
preprocessing_1.9_l122.jpg,2.64642,3.40433,2.58467,0.2049,4.32826,3.07222,0.350777,0.270916,0.127187,0.117835,0.0526145,0.0075508,0.00935576,1.47733,1.01503,0.692934,3.16013,0.269784,0.887124,3.33333,2.54031,0.64321,0.433912,0.502644,1.23025,0.619541,0.578991,0.565717,1.22081,3.33691,0.105609,0.593318,0.687831,0.665386
preprocessing_1.9_l199.jpg,3.49081,3.07315,0.330556,0,0.986571,2.01759,1.83414,0.953875,0.386999,0.0176048,0,0,0,0.244327,0.477222,1.16376,3.28295,0,0,3.88889,0.132391,0.189555,1.51999,0.0119891,0.000495852,0.0102141,1.32072,1.07041,0,3.32555,0.123848,0.710338,1.40212,0.546296
preprocessing_1.9_l34.jpg,1.78699,0.644448,0.0435765,0,0.585128,0.730831,3.19475,3.76301,2.72478,0,0,0,0,0.00508008,0.100983,2.53633,1.31318,0,0,3.88889,0.00895879,0.0406798,0.0507428,0,0,0,3.57733,3.82299,0,1.50826,2.41589,1.91184,0.793651,0.66579
preprocessing_1.95_l246.jpg,2.99551,3.91521,1.39737,0.0346104,1.70104,3.64765,0.677073,0.371195,0.176907,0.00352096,0,0,0,0.159176,1.06334,1.11937,3.52858,0.478134,0,4.44444,0.00895879,0.17422,0.426576,1.13683,0.748493,0,0.74093,0.801767,0.172061,3.65634,0.0848987,0.396641,0.820106,0.677596
preprocessing_2.05_l218.jpg,2.07369,2.27071,0.288642,0,0.528736,0.913199,3.5622,3.09314,2.10942,0.000234652,0,0,0.00467788,0.135952,0.249854,0.510889,1.67926,0,0,3.88889,0.131396,0.106279,3.27551,0.000560048,0,0.00669202,1.11124,0.641105,0,1.78702,0.0801338,0.57242,1.95767,0
preprocessing_2.05_l241.jpg,3.14171,4.05989,1.88439,0.0383158,3.59326,3.42978,0.427642,0.246095,0.121153,0.153044,0.0126815,0.00366099,0.0795508,1.42532,1.13184,0.963924,2.98063,0.748605,0,2.77778,1.20147,0.640228,0.420004,0.685618,0.721956,0.0919273,0.856919,0.944201,0.224037,3.16189,0.1178,0.782321,0.608466,0.429765
preprocessing_2.05_l269.jpg,3.07572,4.10678,1.70827,0.0124883,2.2583,3.65385,0.532661,0.39474,0.226928,0.00117326,0.00107891,0,0,0.349799,1.16703,1.21147,3.0444,0.991314,0,4.44444,0.0348397,0.369739,0.348933,1.15734,0.861214,0.00140837,0.752736,0.88318,0.123781,3.15149,0.0821456,0.388198,0.846561,0.203279
preprocessing_2.05_l6.jpg,3.0219,1.88527,0.0437521,0,0.89509,1.34104,3.18847,2.56352,1.60392,0.000703955,0,0,0,0.0113697,0.0889065,0.826434,1.85876,0,0,4.44444,0.00199017,0.0146959,1.77294,0.00761922,0.000123963,0,1.18734,0.73534,0,2.10078,0.166802,0.900337,1.21693,0.909091
preprocessing_2.05_s153n.jpg,3.14322,3.7354,0.706231,0.00287001,1.81341,2.28058,1.57016,1.22313,0.632209,0.0112671,0,0,0,0.230538,0.539893,0.791022,2.90978,0,0,3.88889,0.0517619,0.175285,0.663936,0.650547,0.0122765,0.00246549,0.67073,0.638633,0,2.92003,0.184801,0.652227,1.19048,0.271039
preprocessing_2.05_s158n.jpg,3.45385,3.79903,0.0418811,0,0.249875,1.16525,2.73872,1.83355,0.986914,0.0251162,0,0,0.0233972,0.803619,1.15224,2.56559,2.72556,0,0,2.77778,0.220983,0.677926,0.0119215,0,0,0.00493097,3.8701,4.27347,0,2.8866,0.0558881,0.304029,0.846561,0.449467
preprocessing_2.1_l193.jpg,3.07925,3.05866,1.26204,0.0490675,1.8755,2.69966,1.41276,0.822667,0.487867,0.0464767,0,0,0.00233894,0.237312,0.308154,0.432751,2.50354,0.114071,0,3.88889,0.428031,0.157395,0.593782,1.69584,0.977778,0.0672725,0.522831,0.437033,0,2.65798,0.134991,0.676805,1.90476,0.433392
preprocessing_2.1_l229.jpg,3.91519,3.70776,0.374601,0.00259176,2.07381,2.60159,1.28727,0.698819,0.354698,0.920614,0.20776,0.283269,0.00935576,0.16232,0.603398,1.09975,2.6051,0.0122317,0,3.88889,0.0129405,0.127577,0.843523,0.487742,0.00731628,0.00211327,1.0964,0.8322,0.00443394,2.71695,0.179785,0.43432,1.13757,0.332693
preprocessing_2.1_l273.jpg,3.80656,4.10229,0.834178,0.000396142,2.03919,3.53987,0.366259,0.169577,0.0811791,0,0,0,0,1.65804,1.87516,1.42228,3.97733,0.00907067,0,5,0.752538,0.867269,0.749373,0.0508695,0.00161206,0.119048,1.11331,1.06964,0.0107153,4.0275,0.106948,0.465541,0.634921,0.905023
preprocessing_2.1_l49.jpg,3.64,1.55169,0.0395178,0,1.50109,1.2368,2.8375,2.48887,1.64564,0.519459,0.000269727,0.000914939,0,0,0.117431,1.34298,1.51393,0,0,3.88889,0,0.000212912,1.69132,0,0,0,3.06726,1.06315,0,1.75013,0.124455,0.370503,0.687831,0.505771
preprocessing_2.1_l65.jpg,1.61033,2.42963,2.41449,1.43304,3.57946,2.97265,0.836323,0.592447,0.292482,1.25229,0.0795964,0.0244829,0.680861,0.84813,0.565712,0.34946,2.35711,0.625876,1.47992,1.66667,3.45112,0.291361,0.246225,1.04137,1.48074,3.20407,0.309997,0.265093,1.95364,2.42526,0.124195,0.473675,0.15873,0.57496
preprocessing_2.1_s16.jpg,3.11821,1.2833,0.0170961,0,1.01526,0.870313,3.54875,3.39054,2.28792,0.0143186,0.000539454,0.00045747,0.0140383,0.126518,0.527817,1.16093,0.604629,0,0,0,0.0686841,0.144403,0.000611153,0,0,0.00845308,4.85274,5,0,0.808527,0.12031,0.808041,0.555556,0.537825
preprocessing_2.1_s180o.jpg,2.02393,2.01707,0.123542,0.000489224,0.87488,0.89212,2.15108,2.54121,2.12246,0,0,0,0.0140383,0.00508008,0.0816191,0.226933,0.906944,1.0379,0,4.44444,0,0.0112881,0.323103,0.556315,0.00781231,0,0.272823,0.209325,0.00615824,1.15382,0.127555,1.02671,2.14286,0.415695
preprocessing_2.1_s217.jpg,1.206,1.95166,1.54495,0,0.156205,0.463622,2.77119,4.0376,3.82675,0.0023473,0,0,0.00233894,0.164498,0.20613,0.13483,1.03921,0,0,2.77778,0.244874,0.109474,0.261967,0.030701,0.000744027,0.0109186,0.147101,0.133473,0,1.06679,0.072894,0.149083,2.77778,1.13181
preprocessing_2.15_l194.jpg,1.7889,2.52639,2.37084,0.299532,4.2575,1.32015,1.17675,1.77153,1.31077,0.39247,0.00134864,0.000686204,0.105288,0.388746,0.336679,0.263508,1.11006,2.19098,0,1.66667,0.992435,0.197436,0.202818,1.24462,3.04035,0.209566,0.250327,0.196657,0.0198295,1.32947,0.0830415,0.614572,1.61376,5
preprocessing_2.15_l24.jpg,0.478721,1.14443,2.70712,0.177762,0.841591,1.69543,2.59622,2.45547,1.49436,0.0715929,0.00107891,0.00045747,0.16846,1.01045,0.284001,0.132835,1.90364,1.38369,0,2.77778,2.54927,0.294982,0.145198,2.95502,0.204484,0.811144,0.133699,0.0994871,0.06577,2.13421,0.0756268,0.258495,0.793651,0.781309
preprocessing_2.15_l28.jpg,3.00758,1.7332,0.127379,0,1.4582,1.15188,2.78168,2.6838,1.81262,0,0,0,0,0.00193526,0.0730824,0.880798,1.4478,0,0,4.44444,0.000995085,0.0336514,0.715596,0,0,0,1.27222,1.3525,0,1.63534,0.541042,0.503133,0.925926,0
preprocessing_2.15_l83.jpg,3.28907,1.91783,0.0606418,0.00018032,0.311656,0.841362,3.45501,2.39465,1.19002,0.000703955,0,0,0,0.0140307,0.066836,0.905237,2.624,0,0,4.44444,0.00696796,0.012992,0.997127,0.0336142,0.000247926,0.000352093,1.20265,0.799296,0,2.85728,0.119029,0.479816,1.24339,0.42855
preprocessing_2.15_l93.jpg,4.42745,3.90831,0.0991438,0,3.12979,1.74415,1.57658,1.35557,0.735541,0.130745,0.0110625,0.00205931,0.0350959,0.229571,0.901974,1.69626,2.15872,0,0,3.33333,0.0199084,0.207446,1.01119,0.000224019,0,0.00105628,1.13995,1.42557,0,2.63938,0.166298,0.816088,0.952381,0.343604
preprocessing_2.15_s151n.jpg,1.68281,3.40894,2.43014,0.00230228,2.30384,1.31456,2.2415,2.45383,1.97194,0.0718276,0.00431709,0,0,0.617108,0.532814,0.4399,1.14549,0,0,3.88889,0.789369,0.254941,0.134958,0.791166,0.0202128,0.0905185,0.206771,0.318699,0.000246247,1.36699,0.129696,0.717647,1.34921,1.39361
preprocessing_2.15_s185n.jpg,2.21107,2.86043,3.2452,0.0507257,2.33818,3.6243,0.697978,0.470958,0.212739,0.0161964,0.0016189,0.00411862,0,1.17229,1.90264,0.631754,3.20501,0.523213,0,3.33333,0.272745,0.986752,0.283365,1.01336,1.05441,0.028177,0.40732,0.420503,0.389078,3.33407,0.0945954,0.516309,0.608466,0.600526
preprocessing_2.15_s19.jpg,2.81679,1.91744,0.237132,0,1.84521,1.29603,2.34865,2.55125,1.53437,0.0037557,0,0.000686204,0.0678521,0.200058,0.261722,1.43857,1.35805,0,0,2.22222,0.350388,0.141634,0.577123,0,0,0.0855875,2.7169,2.32435,0,1.68517,0.137254,0.822849,1.11111,0.467001
preprocessing_2.15_s223.jpg,0.422995,1.29448,2.04665,0.122925,0.340147,0.808305,3.60406,3.48344,2.66655,0.228628,0.0016189,0.000228735,0.0116947,1.25937,0.369993,0.113383,1.92017,2.27124,0,2.77778,1.55883,0.380814,0.0785596,0.885398,3.692,0.164131,0.106736,0.0973244,0.80168,2.14524,0.0230117,0.248493,0.740741,0.467001
preprocessing_2.15_s50.jpg,2.71546,3.28223,1.6758,0,1.96879,2.89881,1.23327,0.933267,0.456533,0.0481198,0.00674546,0.00640673,0.107627,0.792007,0.638169,0.909726,2.14218,0,0,1.66667,1.87438,0.355682,1.66748,0.000224019,0,0.827698,1.43081,1.34339,0,2.26444,0.20318,1.27769,0.899471,0.262432
