0.35,0.2,0,0,0.4,0,0.261836203,0.150976357,0.138144551,0.137737427,0.114657202,0.079559418,0.050638814,0.034513006,0.030049447,0.001887575,0.376234133,0.150564175,0.103843441,0.07422426,0.065761636,0.086212976,0.059767278,0.039139633,0.021861777,0.013399154,0.005465444,0.001410437,0.000528914,0.001410437,0.000176305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021463642,0.021715927,0.038211493,0.057850919,0.063478818,0.062159173,0.372741563,0.362378466,667,0.261891362,0.079954977,0.044945565,0.031671486,0.021114324,0.010751227,0.009101671,0.125036387,0.415533001,0,9,0.374915096,0.012905354,0.008558288,0.009140484,0.012575443,0.016534379,0.021677114,0.025965961,0.031884958,0.032971725,0.030507093,0.029808457,0.032350715,0.092239322,0.280502241,0.353063324,0.009315143,0.01793165,0.015719304,0.022511595,0.036037959,0.047041472,0.052320053,0.048574589,0.088008694,0.631566691,0.040287993,0.01793165,0.015719304,0.022511595,0.036037959,0.047041472,0.052320053,0.048574589,0.088008694,0.631566691,0.040287993,0.01793165,0.015719304,0.022511595,0.036037959,0.047041472,0.052320053,0.048574589,0.088008694,0.631566691,0.040287993,0.110073939,0.150129219,0.020910016,0.020910016,0.099302999,0.175143495,1.511829653,8.314606742,2.695114007,1.597069597,91,1.364225462
0.15,0.35,0.1,0.15,0.25,0,0.428455848,0.263018827,0.169992808,0.102943443,0.031784558,0.003290825,0.00051369,0,0,0,0.099368356,0.108765984,0.146510553,0.152210753,0.140502234,0.147126791,0.080264982,0.055153289,0.029579418,0.018179017,0.010476044,0.0057002,0.00277307,0.00292713,0.000462178,0.001164393,0.977294339,0.021347203,7.76E-05,1.94E-05,0,0,0,0,0,0,0,0,0,0,9.70E-05,0.000737449,0.028255934,0.070271109,0.097731375,0.208038192,0.589260416,0.005705525,0,759,0.298375672,0.149275165,0.239554426,0.310718236,0.002076501,0,0,0,0,0,8,0.214539386,5.82E-05,0.002445225,0.017562926,0.032292495,0.041976363,0.048244678,0.063537037,0.095596654,0.258650469,0.37978614,0.05924819,0.000582196,1.94E-05,0,0,0,9.70E-05,0.011566302,0.04350948,0.062236799,0.079586252,0.140037649,0.552077471,0.110850201,3.88E-05,0,0.001086767,0.027033321,0.06155757,0.084282637,0.147606202,0.547497526,0.130800132,0.000135846,0,0,0.021735334,0.076131887,0.147315104,0.48316482,0.266956471,0.004676978,1.94E-05,0,0,0,0.125967902,0.131646957,0.101809069,0.101809069,0.119038296,0.211256378,1.105921053,1.530769231,1.30177305,1.177457229,39,0.924416278
0,0.3,0.1,0.5,0.1,0,0.328711068,0.093906133,0.088771261,0.10279646,0.088296054,0.084190796,0.118603684,0.083682588,0.008217117,0.00282484,0.223132682,0.108729909,0.105578317,0.102741885,0.092026473,0.112511818,0.069965332,0.063662149,0.045382918,0.031200756,0.029624961,0.009454775,0.004727387,0.001260637,0,0.016029808,0.927827049,0.054454773,0.001494304,0.000194065,0,0,0,0,0,0,0,0,0,0,0,0.000873295,0.038269712,0.054784684,0.025286732,0.03541695,0.026897475,0.02658697,0.791884182,360,0.078577112,0.127132294,0.03147742,0.031244542,0.030390654,0.020590347,0.023656582,0.022433969,0.634497079,0,8,0.310795863,3.88E-05,0.002154127,0.014748976,0.037532263,0.030002523,0.015408799,0.012264938,0.01680607,0.018688506,0.017233014,0.012400784,0.010576569,0.011449863,0.023132605,0.736303829,0.041258321,0.000368724,0.012924761,0.054998156,0.031011663,0.019911118,0.028818723,0.024820975,0.017756991,0.031574453,0.777814435,0.001028547,0.026470531,0.054493586,0.024374624,0.024355217,0.029983116,0.020376875,0.017097169,0.086650236,0.715170098,0.00320208,0.044208116,0.046129364,0.022278717,0.02658697,0.027790176,0.017912244,0.021541268,0.765685342,0.024665722,0.061576976,0.001018091,0.034928342,0.034928342,0.114104472,0.057557398,0.008922443,2.81838565,0.667367315,5.912854031,42,1.496026483
0,0.05,0.4,0.2,0.25,0,0.260203108,0.176488508,0.11762579,0.077752882,0.065897774,0.063025102,0.067594615,0.073043864,0.069829547,0.02853881,0.288564011,0.213143872,0.169285422,0.115589561,0.085257549,0.062303593,0.027462768,0.017352097,0.009290887,0.004372182,0.004508813,0.001502938,0.001229676,0.000136631,0,0.018397407,0.230530381,0.728075453,0.002678104,0.000485164,0.000659823,0.000174659,0.000135846,0.000174659,0.000310505,0.00112558,0.001552524,0.00263929,0.001785402,0.007452114,0.00382309,0.07723806,0.04783714,0.028993382,0.027926022,0.035145258,0.069494848,0.197869161,0.515496128,866,0.464825632,0.039356479,0.031826738,0.023831241,0.029497953,0.037144132,0.09742087,0.107162957,0.14846009,0.020473908,2,0.385045314,0.044809719,0.044227522,0.025228512,0.016379126,0.015098294,0.013933901,0.014962448,0.01736886,0.018669099,0.02119195,0.031768519,0.05435774,0.096819267,0.112868482,0.18989307,0.28242349,0.061188845,0.050903375,0.024976227,0.022472782,0.022492189,0.027537891,0.042694405,0.098837548,0.187738943,0.461157795,0.074424111,0.044033457,0.024102932,0.024723942,0.026101807,0.030177182,0.050476431,0.120514662,0.190921617,0.41452386,0.101884376,0.037008287,0.0272662,0.025325545,0.030429467,0.051563197,0.113373052,0.208348697,0.329833686,0.074967494,0.142036523,0.216775002,0.100869293,0.100869293,0.120291331,0.165656888,1.802083333,1.340838509,1.591713881,0.804487179,30,0.516397779
0.15,0.25,0.05,0.2,0.35,0,0.269705943,0.176340272,0.150479565,0.132654591,0.110938715,0.086591581,0.05205532,0.016945221,0.001993438,0.002295353,0.247772348,0.234454345,0.184152534,0.113155121,0.059691482,0.059116604,0.030851777,0.022420236,0.017246335,0.01063524,0.011018492,0.004694836,0.002682763,0.001916259,0.000191626,0.00157193,0.733858604,0.264569466,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76E-05,0.007762619,0.049098566,0.080575986,0.09134662,0.09522793,0.105726872,0.57018378,1325,0.049758388,0.187350812,0.156028644,0.085582876,0.062586117,0.057637447,0.064022201,0.059772167,0.22575637,0.051504978,8,0.383376351,0,0.000271692,0.003299113,0.011158765,0.024646316,0.035378137,0.040637311,0.044964971,0.045256069,0.046342836,0.049001533,0.044712686,0.051873702,0.060897747,0.130120903,0.411438219,0,0.00219294,0.01911545,0.051640824,0.064565584,0.073938947,0.076908149,0.075840789,0.095208523,0.540588795,9.70E-05,0.005686118,0.029983116,0.059384036,0.068369268,0.074501737,0.077548565,0.076888742,0.110015719,0.497525665,0.000815075,0.013274079,0.043198975,0.065671758,0.071998292,0.07729628,0.077839663,0.085738128,0.335364552,0.228803198,0.202546139,0.234239173,0.300884956,0.300884956,0.097345133,0.293526786,2.406275141,0.614523686,1.052507375,0.527440363,45,0.707106781
0.2,0,0.2,0.2,0.3,1,0.448833311,0.239630122,0.16893737,0.047045598,0.025840757,0.024607166,0.027298186,0.01704147,0.000721253,4.48E-05,0.159226546,0.06755789,0.090236333,0.111482454,0.123657197,0.151587491,0.082835999,0.06755789,0.049415135,0.037479112,0.035091907,0.013845787,0.004535689,0.004774409,0.000716161,0.01585515,0.462807351,0.493935454,0.012691882,0.001203206,0.00050457,0.000368724,0.000135846,9.70E-05,0.000232879,0.000174659,0.000931514,0.001261426,0.001921248,0.00269751,0.005181548,0.000368724,0.354945759,0.439150769,0.064895496,0.089173087,0.030332434,0.007316269,0.013817462,418,0.410894836,0.575986338,0.013118826,0,0,0,0,0,0,0,0,0.231733587,3.88E-05,0.001649557,0.051485571,0.455588115,0.265365134,0.05818083,0.054842904,0.05548332,0.026334685,0.006442974,0.002872169,0.003396146,0.003629024,0.003997749,0.005802558,0.00489045,7.76E-05,0.043955831,0.652952706,0.109142425,0.053232161,0.074831648,0.04019096,0.007355082,0.005977217,0.012284345,0.000659823,0.118593413,0.630732209,0.111995187,0.08589338,0.025965961,0.005103922,0.005259174,0.006811698,0.008985232,0.028100681,0.56686526,0.361912709,0.016495566,0.005724932,0.00708339,0.007956685,0.004676978,0.001144986,3.88E-05,0.081294029,0.04612734,0.050512961,0.050512961,0.112929752,0.060267857,0.408460472,2.345736434,1.00718735,2.39465154,17,0.966091783
0.15,0.25,0.1,0.3,0.15,0,0.190167185,0.168263509,0.13842589,0.118600968,0.104710699,0.092946142,0.081661992,0.06255768,0.033200469,0.009465466,0.421476859,0.23366268,0.163373202,0.092823713,0.044461778,0.024874328,0.009447045,0.004766857,0.002253423,0.001040042,0.001213382,0.000346681,8.67E-05,0.00017334,0,0.058083797,0.721224941,0.198761862,0.009742087,0.001610743,0.000465757,0.003784277,0.000543383,0.000640416,0.000213472,0.000252285,7.76E-05,0.00050457,7.76E-05,0.00112558,0.002891576,0.05492053,0.118515787,0.09460692,0.079120495,0.084302044,0.098721109,0.134545596,0.335267519,1439,0.38034893,0.131324109,0.112790856,0.086494983,0.043490074,0.025344951,0.050631683,0.048477556,0.038095053,0.083001805,6,0.353529081,0.01787343,0.04952551,0.063381785,0.058607774,0.051873702,0.043063129,0.042248054,0.040909003,0.045954705,0.044402181,0.049176192,0.055095189,0.061732228,0.096566982,0.087057773,0.19253236,0.034136118,0.096586388,0.085796348,0.06858274,0.062081546,0.069184343,0.073550816,0.086320324,0.135942867,0.28781851,0.045062004,0.10180675,0.087038367,0.071881853,0.065089561,0.073783695,0.081410468,0.091268994,0.148751189,0.23390712,0.063284752,0.106600167,0.086999554,0.074365891,0.074851055,0.078441266,0.089561218,0.118476974,0.115061422,0.192357701,0.223912748,0.139478424,0.266269872,0.266269872,0.234239173,0.242426658,0.595453026,0.99,0.805351275,1.226983208,26,1.035098339
0.25,0.3,0,0.15,0.3,0,0.351895565,0.262022214,0.172027486,0.107230267,0.062480186,0.031257303,0.010452917,0.002009062,0.000625001,0,0.096070249,0.153451574,0.228221179,0.215962441,0.149886976,0.098330725,0.031385846,0.013997566,0.007650843,0.003216832,0.001478004,0.000260824,0,0,8.69E-05,0.000271692,0.881270741,0.117002077,0.001455491,0,0,0,0,0,0,0,0,0,0,0,0,0.001300239,0.019600613,0.044479807,0.078790584,0.139261387,0.236003027,0.364629626,0.115934716,1491,0.352190029,0.181451222,0.153428167,0.070057637,0.066137515,0.157891673,0.018843758,0,0,0,7,0.37596305,0.000349318,0.002581071,0.009606241,0.017271828,0.023850647,0.031322168,0.042015176,0.055929671,0.07554969,0.098837548,0.132469095,0.192998118,0.222864795,0.092200508,0.002076501,7.76E-05,0.00056279,0.009082264,0.026625784,0.04300491,0.064914902,0.105765685,0.163771857,0.248927788,0.302004696,0.035339323,0.001494304,0.014516098,0.032816472,0.053600885,0.082671893,0.137184886,0.21811019,0.341399988,0.117836558,0.000368724,0.011488676,0.032370122,0.055114596,0.09472336,0.150284306,0.330144191,0.316831299,0.008907605,0.000135846,0,0.223214112,0.143002584,0.227190853,0.227190853,0.266818075,0.300382653,0.535955386,1.160978973,0.823398859,1.433255765,53,0.849836586
0,0.25,0.2,0.3,0.25,0,0.563896998,0.300114011,0.104225669,0.023844277,0.004168301,0.002349208,0.001387013,1.45E-05,0,0,0.056978568,0.055584597,0.078236627,0.1108207,0.128071093,0.165708312,0.121623976,0.097055236,0.072834989,0.046523785,0.042864611,0.015333682,0.005227392,0.002265203,0.000871232,0.000698636,0.987929127,0.011333424,0,0,0,0,0,0,0,0,0,0,0,0,3.88E-05,0,0.000407538,0.009412176,0.071027965,0.299481845,0.570494285,0.049156785,1.94E-05,657,0.198878302,0.220244911,0.373905956,0.206854393,0.000116439,0,0,0,0,0,7,0.209066739,0,0.000174659,0.000659823,0.003706651,0.012847135,0.029148635,0.089114867,0.182072231,0.229715306,0.351200295,0.09466514,0.006442974,0.000252285,0,0,0,0,0.000155252,0.001960061,0.014574317,0.064158047,0.243358109,0.438258068,0.234586349,0.002949795,0,7.76E-05,0.001765996,0.015117701,0.06425508,0.259911894,0.482970754,0.173649789,0.00225116,0,0,0.007607367,0.046245803,0.280444022,0.612198956,0.049758388,0.003745464,0,0,0,0,0.111374178,0.089435351,0.009319446,0.009319446,0.139635054,0.110570791,0.64049355,22.64705882,2.017350158,3.551149881,30,1.035725481
0.1,0.25,0,0.2,0.4,0,0.254628676,0.184442332,0.152317496,0.13614123,0.121462429,0.094702535,0.044154407,0.009175913,0.001376138,0.001598846,0.165644172,0.277428093,0.258545136,0.154728707,0.074097681,0.041032587,0.012668313,0.006533344,0.003904071,0.002071548,0.002230898,0.000876424,0.000239025,0,0,0.003046828,0.947233597,0.049428477,0.000291098,0,0,0,0,0,0,0,0,0,0,0,0,1.94E-05,0.012769508,0.099109239,0.160957907,0.134079839,0.111742902,0.127171108,0.35415009,1595,0.036309651,0.19866483,0.360010868,0.191038056,0.060800714,0.030604126,0.028993382,0.026062994,0.06751538,0,8,0.267674513,0,0.000174659,0.004735198,0.015874556,0.049641949,0.080789458,0.083603408,0.076461798,0.066156921,0.05930641,0.055735605,0.054163675,0.061576976,0.07774263,0.196898834,0.117137922,0,0.004133595,0.030002523,0.113314832,0.125405112,0.111374178,0.093248462,0.087717596,0.117254362,0.317549341,5.82E-05,0.007743213,0.052572338,0.134894914,0.120068311,0.1034369,0.090861457,0.09134662,0.143297949,0.25572008,0.00062101,0.020318656,0.094800986,0.138620971,0.114944982,0.096198257,0.091385433,0.108870733,0.307128025,0.027110947,0.243571581,0.261884251,0.26086616,0.26086616,0.252564805,0.28388074,1.036899225,0.7958571,0.91442953,0.880299625,31,1.054092553
